
3.7417	0.0165	8.3318	0.0202	1.9184	0.0148	6.6087	0.0287	7.8358	0.0256	5.5944	0.0252	6.8942	0.0112	4.2858	0.0302

3.7335	0.0166	8.3254	0.0141	1.9260	0.0147	6.6070	0.0217	7.8200	0.0365	5.5604	0.0264	6.8983	0.0128	4.3040	0.0301

3.7353	0.0173	8.3365	0.0195	1.9354	0.0281	6.5976	0.0227	7.8235	0.0330	5.6296	0.0275	6.8866	0.0114	4.3134	0.0223

3.7388	0.0217	8.3465	0.0177	1.9348	0.0180	6.6046	0.0298	7.8112	0.0302	5.7392	0.0421	6.8802	0.0155	4.3163	0.0181

3.7394	0.0199	8.3395	0.0169	1.9330	0.0245	6.5993	0.0225	7.8218	0.0313	5.7609	0.0608	6.8901	0.0088	4.2917	0.0169

3.7406	0.0180	8.3465	0.0200	1.9418	0.0199	6.6034	0.0260	7.8223	0.0336	5.7369	0.0377	6.8913	0.0132	4.2970	0.0177

3.7359	0.0192	8.3471	0.0182	1.9160	0.0186	6.5987	0.0332	7.8323	0.0359	5.6988	0.0311	6.8831	0.0097	4.3093	0.0184

3.7341	0.0214	8.3307	0.0231	1.9400	0.0240	6.6122	0.0298	7.8376	0.0340	5.7263	0.0237	6.8942	0.0157	4.3433	0.0230

3.7400	0.0147	8.3371	0.0226	1.9242	0.0201	6.6028	0.0295	7.8282	0.0306	5.6138	0.0225	6.8872	0.0145	4.3251	0.0200

3.7411	0.0218	8.3183	0.0211	1.9371	0.0156	6.6040	0.0204	7.8317	0.0314	5.7580	0.1062	6.8778	0.0179	4.3110	0.0237

3.7470	0.0239	8.3365	0.0206	1.9318	0.0171	6.6070	0.0265	7.8235	0.0420	5.7492	0.0304	6.8854	0.0156	4.3099	0.0225

3.7347	0.0187	8.3324	0.0236	1.9283	0.0222	6.6017	0.0260	7.8206	0.0285	5.7826	0.0141	6.8854	0.0099	4.3052	0.0211

3.7359	0.0219	8.3436	0.0225	1.9336	0.0254	6.6011	0.0289	7.8323	0.0326	5.6747	0.0216	6.8837	0.0153	4.3022	0.0178

3.7452	0.0233	8.3289	0.0212	1.9213	0.0259	6.5952	0.0284	7.8335	0.0258	5.5293	0.0362	6.8884	0.0136	4.2958	0.0256

3.7458	0.0277	8.3365	0.0209	1.9295	0.0187	6.6046	0.0221	7.8276	0.0327	5.6660	0.0175	6.8772	0.0119	4.2940	0.0216

3.7382	0.0172	8.3383	0.0201	1.9254	0.0211	6.5999	0.0222	7.8288	0.0291	5.6431	0.0166	6.8737	0.0146	4.2952	0.0204

3.7406	0.0167	8.3324	0.0229	1.9272	0.0188	6.6028	0.0252	7.8288	0.0309	5.6061	0.0392	6.8913	0.0132	4.2893	0.0286

3.7359	0.0192	8.3453	0.0144	1.9154	0.0262	6.5970	0.0288	7.8311	0.0342	5.6882	0.0237	6.8884	0.0127	4.3028	0.0256

3.7441	0.0184	8.3365	0.0193	1.9266	0.0190	6.6011	0.0358	7.8259	0.0352	5.6554	0.0234	6.8849	0.0130	4.3022	0.0212

3.7400	0.0271	8.3324	0.0198	1.9318	0.0200	6.5982	0.0248	7.8206	0.0351	5.4414	0.0562	6.8890	0.0181	4.3063	0.0314

3.7329	0.0126	8.3330	0.0252	1.9383	0.0204	6.5976	0.0289	7.8177	0.0346	5.6531	0.0193	6.8866	0.0132	4.2923	0.0207

3.7411	0.0230	8.3336	0.0304	1.9348	0.0243	6.6052	0.0357	7.8388	0.0344	5.6671	0.0152	6.8772	0.0124	4.3005	0.0265

3.7406	0.0177	8.3354	0.0204	1.9283	0.0182	6.6070	0.0212	7.8311	0.0280	5.5962	0.0227	6.8843	0.0087	4.3011	0.0246

3.7370	0.0285	8.3354	0.0227	1.9260	0.0258	6.5993	0.0308	7.8306	0.0319	5.4666	0.0192	6.8878	0.0126	4.2958	0.0208

3.7388	0.0179	8.3266	0.0227	1.9266	0.0232	6.6070	0.0252	7.8259	0.0316	5.4936	0.0321	6.8831	0.0131	4.2970	0.0203

3.7429	0.0239	8.3324	0.0282	1.9254	0.0221	6.6028	0.0237	7.8253	0.0272	5.4860	0.0303	6.8831	0.0171	4.2946	0.0257

3.7382	0.0239	8.3318	0.0197	1.9230	0.0172	6.6005	0.0267	7.8405	0.0386	5.4391	0.0194	6.8802	0.0155	4.2975	0.0232

3.7441	0.0199	8.3359	0.0187	1.9107	0.0239	6.6005	0.0215	7.8282	0.0315	5.5153	0.0226	6.8813	0.0144	4.2981	0.0208

3.7447	0.0268	8.3312	0.0190	1.9260	0.0171	6.6017	0.0334	7.8247	0.0340	5.4133	0.0288	6.8931	0.0129	4.2958	0.0284

3.7388	0.0204	8.3336	0.0220	1.9242	0.0227	6.5999	0.0267	7.8288	0.0273	5.4848	0.0217	6.8813	0.0152	4.2993	0.0217

3.7365	0.0243	8.3371	0.0236	1.9348	0.0282	6.5970	0.0143	7.8270	0.0309	5.4625	0.0231	6.8919	0.0114	4.3016	0.0261

3.7476	0.0235	8.3342	0.0250	1.9324	0.0207	6.6134	0.0269	7.8288	0.0323	5.4338	0.0203	6.8860	0.0122	4.2952	0.0201

3.7458	0.0206	8.3371	0.0208	1.9213	0.0194	6.6070	0.0275	7.8200	0.0271	5.4906	0.0294	6.9007	0.0132	4.2846	0.0161

3.7470	0.0148	8.3377	0.0221	1.9242	0.0199	6.5923	0.0219	7.8241	0.0274	5.5862	0.0191	6.8749	0.0162	4.2928	0.0181

3.7353	0.0145	8.3277	0.0203	1.9248	0.0225	6.5976	0.0279	7.8270	0.0229	5.5657	0.0409	6.8813	0.0202	4.2917	0.0230

3.7365	0.0239	8.3400	0.0226	1.9436	0.0210	6.5987	0.0273	7.8153	0.0357	5.4021	0.0248	6.8895	0.0124	4.2981	0.0188

3.7347	0.0239	8.3424	0.0219	1.9371	0.0196	6.6064	0.0284	7.8393	0.0241	5.5622	0.0208	6.8749	0.0175	4.3016	0.0246

3.7441	0.0212	8.3312	0.0215	1.9184	0.0172	6.6011	0.0309	7.8235	0.0277	5.4824	0.0300	6.8860	0.0117	4.2911	0.0246

3.7382	0.0166	8.3342	0.0182	1.9184	0.0232	6.5935	0.0269	7.8288	0.0372	5.5592	0.0239	6.8854	0.0162	4.3028	0.0271

3.7429	0.0217	8.3236	0.0269	1.9324	0.0235	6.6046	0.0315	7.8130	0.0298	5.5206	0.0295	6.8837	0.0116	4.3075	0.0255

3.7341	0.0195	8.3312	0.0261	1.9330	0.0245	6.6005	0.0283	7.8300	0.0285	5.6366	0.0159	6.8802	0.0166	4.3005	0.0265

3.7382	0.0267	8.3318	0.0156	1.9189	0.0166	6.5946	0.0374	7.8141	0.0333	5.6097	0.0199	6.8895	0.0137	4.2923	0.0239

3.7447	0.0202	8.3336	0.0248	1.9272	0.0227	6.6023	0.0213	7.8317	0.0265	5.5739	0.0290	6.8825	0.0158	4.2899	0.0254

3.7341	0.0229	8.3389	0.0219	1.9242	0.0212	6.6081	0.0328	7.8042	0.0314	5.4690	0.0196	6.8913	0.0136	4.3011	0.0293

3.7388	0.0237	8.3348	0.0237	1.9307	0.0191	6.5952	0.0322	7.7948	0.0339	5.5774	0.1612	6.8790	0.0158	4.2993	0.0281

3.7353	0.0255	8.3395	0.0191	1.9277	0.0191	6.5853	0.0263	7.8118	0.0254	5.7017	0.1102	6.8913	0.0099	4.3081	0.0288

3.7388	0.0222	8.3400	0.0203	1.9201	0.0212	6.6034	0.0251	7.8182	0.0269	5.3757	0.0331	6.8766	0.0130	4.2952	0.0257

3.7370	0.0190	8.3312	0.0178	1.9254	0.0243	6.5946	0.0227	7.8323	0.0373	5.4572	0.0618	6.8960	0.0152	4.2952	0.0234

3.7347	0.0193	8.3301	0.0166	1.9266	0.0193	6.6028	0.0269	7.8165	0.0299	5.4338	0.0520	6.8772	0.0162	4.2958	0.0229

3.7435	0.0174	8.3260	0.0241	1.9359	0.0254	6.5970	0.0274	7.8177	0.0248	5.4643	0.0539	6.8907	0.0137	4.2887	0.0200

3.7499	0.0247	8.3354	0.0204	1.9225	0.0157	6.6005	0.0227	7.8352	0.0251	5.3939	0.0377	6.8766	0.0117	4.3081	0.0264

3.7382	0.0185	8.3459	0.0184	1.9189	0.0225	6.6028	0.0285	7.8388	0.0330	5.6771	0.0242	6.8895	0.0128	4.3005	0.0287

3.7306	0.0231	8.3289	0.0261	1.9348	0.0206	6.6058	0.0345	7.8388	0.0209	5.6501	0.0279	6.8784	0.0157	4.2911	0.0248

3.7447	0.0249	8.3406	0.0201	1.9277	0.0232	6.6005	0.0321	7.8358	0.0309	5.6994	0.0239	6.8931	0.0121	4.3005	0.0277

3.7400	0.0256	8.3406	0.0159	1.9307	0.0163	6.5976	0.0227	7.8165	0.0310	5.6888	0.0340	6.8772	0.0165	4.2899	0.0336

3.7406	0.0258	8.3271	0.0229	1.9131	0.0254	6.5958	0.0196	7.8182	0.0388	5.6724	0.0998	6.8878	0.0122	4.2928	0.0250

3.7365	0.0201	8.3336	0.0159	1.9207	0.0216	6.6023	0.0337	7.8294	0.0335	5.6325	0.0377	6.8866	0.0128	4.2975	0.0248

3.7376	0.0152	8.3324	0.0198	1.9371	0.0248	6.6017	0.0308	7.8077	0.0241	5.5985	0.0278	6.8890	0.0114	4.2893	0.0258

3.7329	0.0198	8.3283	0.0191	1.9213	0.0253	6.5958	0.0304	7.8270	0.0413	5.5422	0.0270	6.8843	0.0196	4.2964	0.0295

3.7406	0.0186	8.3336	0.0222	1.9230	0.0235	6.6023	0.0244	7.8352	0.0229	5.5334	0.0296	6.8849	0.0122	4.2970	0.0195

3.7423	0.0224	8.3383	0.0181	1.9248	0.0228	6.6052	0.0199	7.8434	0.0267	5.5112	0.0269	6.8901	0.0120	4.3005	0.0234

3.7441	0.0246	8.3389	0.0189	1.9272	0.0246	6.6046	0.0303	7.8182	0.0335	5.4760	0.0249	6.8766	0.0174	4.2999	0.0277

3.7341	0.0211	8.3301	0.0210	1.9260	0.0168	6.6046	0.0251	7.8247	0.0309	5.3922	0.0268	6.8843	0.0152	4.2934	0.0258

3.7329	0.0122	8.3277	0.0211	1.9248	0.0197	6.5882	0.0290	7.8153	0.0326	5.3822	0.0266	6.8860	0.0180	4.3005	0.0169

3.7406	0.0243	8.3307	0.0189	1.9283	0.0196	6.5946	0.0204	7.8335	0.0319	5.3968	0.0263	6.8825	0.0168	4.2975	0.0263

3.7341	0.0245	8.3301	0.0227	1.9318	0.0221	6.5958	0.0314	7.8194	0.0289	5.5475	0.0289	6.8778	0.0179	4.2987	0.0229

3.7353	0.0233	8.3365	0.0184	1.9248	0.0205	6.6040	0.0304	7.8241	0.0256	5.6179	0.0175	6.8843	0.0159	4.2934	0.0175

3.7417	0.0237	8.3301	0.0175	1.9137	0.0257	6.5923	0.0243	7.8212	0.0344	5.4953	0.0434	6.8860	0.0157	4.2987	0.0236

3.7423	0.0231	8.3406	0.0193	1.9219	0.0199	6.5935	0.0265	7.8306	0.0284	5.6654	0.0198	6.8778	0.0106	4.2952	0.0234

3.7441	0.0273	8.3336	0.0199	1.9301	0.0266	6.6023	0.0327	7.8229	0.0251	5.6742	0.0440	6.8819	0.0148	4.2964	0.0215

3.7441	0.0207	8.3371	0.0177	1.9283	0.0182	6.5976	0.0312	7.8288	0.0311	5.4637	0.1972	6.8790	0.0162	4.2928	0.0289

3.7411	0.0167	8.3330	0.0227	1.9148	0.0201	6.5964	0.0268	7.8171	0.0328	5.7170	0.0269	6.8837	0.0129	4.2999	0.0259

3.7347	0.0248	8.3412	0.0225	1.9277	0.0202	6.6017	0.0314	7.8235	0.0322	5.7949	0.0171	6.8866	0.0159	4.2934	0.0250

3.7394	0.0271	8.3365	0.0184	1.9189	0.0225	6.6093	0.0306	7.8229	0.0339	5.5340	0.0423	6.8966	0.0176	4.2958	0.0219

3.7458	0.0193	8.3354	0.0199	1.9307	0.0225	6.6005	0.0229	7.8259	0.0278	5.3558	0.0243	6.8843	0.0162	4.2928	0.0234

3.7359	0.0233	8.3377	0.0218	1.9301	0.0200	6.5952	0.0294	7.8188	0.0267	5.5780	0.0212	6.8825	0.0147	4.2999	0.0275

3.7376	0.0237	8.3330	0.0243	1.9213	0.0185	6.6081	0.0196	7.8306	0.0286	5.6402	0.0146	6.8925	0.0131	4.2975	0.0187

3.7376	0.0230	8.3336	0.0196	1.9295	0.0184	6.6005	0.0220	7.8358	0.0271	5.5557	0.0314	6.8890	0.0140	4.3016	0.0273

3.7423	0.0256	8.3371	0.0157	1.9301	0.0154	6.6070	0.0381	7.8335	0.0349	5.6560	0.0203	6.8725	0.0165	4.2952	0.0207

3.7365	0.0227	8.3254	0.0212	1.9254	0.0266	6.6052	0.0269	7.8329	0.0351	5.7656	0.0175	6.8860	0.0135	4.2899	0.0261

3.7411	0.0213	8.3324	0.0214	1.9307	0.0145	6.6011	0.0289	7.8212	0.0288	5.6630	0.0258	6.8890	0.0109	4.3005	0.0255

3.7365	0.0219	8.3400	0.0236	1.9225	0.0198	6.5999	0.0241	7.8223	0.0296	5.6812	0.0434	6.8761	0.0124	4.3005	0.0220

3.7353	0.0257	8.3365	0.0178	1.9230	0.0199	6.5958	0.0222	7.8147	0.0332	5.8090	0.0421	6.8895	0.0119	4.3063	0.0315

3.7359	0.0167	8.3348	0.0281	1.9213	0.0173	6.6011	0.0388	7.8264	0.0389	5.4496	0.0198	6.8895	0.0148	4.2905	0.0175

3.7411	0.0221	8.3301	0.0230	1.9219	0.0199	6.6040	0.0287	7.8165	0.0294	5.5897	0.0199	6.8860	0.0122	4.3022	0.0241

3.7359	0.0231	8.3359	0.0222	1.9242	0.0225	6.6040	0.0277	7.8212	0.0342	5.4848	0.0224	6.8843	0.0201	4.2934	0.0181

3.7470	0.0227	8.3336	0.0187	1.9324	0.0239	6.6011	0.0245	7.8100	0.0269	5.5669	0.0369	6.8766	0.0139	4.2946	0.0233

3.7370	0.0215	8.3277	0.0200	1.9272	0.0222	6.6005	0.0275	7.8165	0.0282	5.4602	0.0203	6.8808	0.0169	4.2964	0.0199

3.7306	0.0252	8.3348	0.0227	1.9260	0.0234	6.6064	0.0192	7.8182	0.0368	5.5487	0.0244	6.8831	0.0112	4.2975	0.0239

3.7365	0.0217	8.3324	0.0254	1.9225	0.0161	6.6023	0.0280	7.8264	0.0358	5.5874	0.0239	6.8866	0.0148	4.2993	0.0204

3.7452	0.0280	8.3324	0.0258	1.9201	0.0209	6.5941	0.0256	7.8264	0.0273	5.5716	0.0298	6.8831	0.0143	4.2993	0.0294

3.7341	0.0229	8.3348	0.0207	1.9225	0.0180	6.5976	0.0231	7.8200	0.0261	5.6478	0.0262	6.8925	0.0126	4.2940	0.0211

3.7406	0.0219	8.3330	0.0187	1.9359	0.0215	6.5993	0.0275	7.8253	0.0286	5.6660	0.0277	6.8966	0.0101	4.2876	0.0247

3.7441	0.0204	8.3342	0.0222	1.9348	0.0192	6.6046	0.0276	7.8294	0.0313	5.4906	0.0307	6.8907	0.0115	4.3034	0.0310

3.7365	0.0198	8.3371	0.0206	1.9189	0.0298	6.6075	0.0318	7.8282	0.0304	5.4531	0.0294	6.8895	0.0155	4.2934	0.0168

3.7388	0.0255	8.3342	0.0255	2.3252	1.5531	6.6023	0.0167	7.8276	0.0318	5.7269	0.0441	6.8872	0.0145	4.2952	0.0248

3.7359	0.0312	8.3266	0.0267	1.9342	0.0264	6.6070	0.0241	7.8317	0.0381	5.7328	0.0237	6.8901	0.0115	4.3011	0.0207

3.7394	0.0248	8.3342	0.0207	1.9160	0.0206	6.6111	0.0274	7.8229	0.0321	5.7609	0.0181	6.8907	0.0119	4.3099	0.0300

3.7423	0.0177	8.3371	0.0154	1.9242	0.0181	6.5993	0.0225	7.8223	0.0344	5.7304	0.0273	6.8895	0.0133	4.2964	0.0159

3.7394	0.0227	8.3354	0.0244	1.9342	0.0205	6.5929	0.0270	7.8382	0.0220	5.7428	0.0317	6.8872	0.0106	4.3022	0.0199

3.7376	0.0257	8.3301	0.0199	1.9330	0.0216	6.6111	0.0254	7.8223	0.0340	5.5581	0.0351	6.8901	0.0148	4.2993	0.0136

3.7300	0.0204	8.3395	0.0227	1.9260	0.0193	6.5952	0.0356	7.8177	0.0391	5.3200	0.0275	6.8878	0.0122	4.2928	0.0114

3.7394	0.0207	8.3348	0.0175	1.9236	0.0226	6.6087	0.0253	7.8212	0.0310	5.3910	0.0229	6.8854	0.0159	4.3075	0.0340

3.7417	0.0209	8.3336	0.0217	1.9178	0.0193	6.6052	0.0287	7.8364	0.0261	5.4250	0.0261	6.8843	0.0114	4.2917	0.0145

3.7359	0.0251	8.3418	0.0221	1.9277	0.0207	6.6023	0.0274	7.8270	0.0252	5.3986	0.0212	6.8743	0.0149	4.3005	0.0222

3.7406	0.0243	8.3354	0.0196	1.9260	0.0222	6.6028	0.0155	7.8370	0.0248	5.3458	0.0257	6.8813	0.0152	4.3052	0.0284

3.7388	0.0159	8.3377	0.0218	1.9178	0.0152	6.6081	0.0222	7.8259	0.0243	5.6519	0.0337	6.8895	0.0162	4.2993	0.0273

3.7347	0.0227	8.3354	0.0279	1.9242	0.0148	6.5982	0.0220	7.8311	0.0290	5.6677	0.0303	6.8919	0.0151	4.2958	0.0221

3.7476	0.0188	8.3312	0.0241	1.9219	0.0175	6.6105	0.0222	7.8212	0.0238	5.6665	0.0221	6.8819	0.0196	4.2999	0.0259

3.7441	0.0277	8.3307	0.0264	1.9230	0.0215	6.5970	0.0278	7.8300	0.0402	5.6531	0.0190	6.8813	0.0119	4.2970	0.0245

3.7400	0.0236	8.3348	0.0222	1.9272	0.0141	6.6152	0.0255	7.8253	0.0401	5.6959	0.0262	6.8837	0.0116	4.2946	0.0215

3.7359	0.0189	8.3383	0.0165	1.9236	0.0198	6.6146	0.0309	7.8159	0.0290	5.7011	0.0167	6.8872	0.0129	4.3034	0.0274

3.7400	0.0243	8.3324	0.0274	1.9154	0.0191	6.6017	0.0268	7.8118	0.0342	5.6560	0.0260	6.8866	0.0215	4.3028	0.0250

3.7388	0.0185	8.3342	0.0193	1.9283	0.0220	6.5993	0.0325	7.8177	0.0326	5.6583	0.0228	6.8895	0.0212	4.2882	0.0234

3.7347	0.0184	8.3307	0.0180	1.9242	0.0159	6.5946	0.0327	7.8311	0.0318	5.6660	0.0263	6.8866	0.0159	4.2870	0.0145

3.7359	0.0226	8.3312	0.0165	1.9236	0.0154	6.6011	0.0349	7.8118	0.0334	5.6038	0.0291	6.8778	0.0179	4.2970	0.0282

3.7365	0.0222	8.3312	0.0261	1.9254	0.0198	6.5911	0.0283	7.8323	0.0288	5.6830	0.0297	6.8937	0.0099	4.3040	0.0235

3.7382	0.0220	8.3400	0.0195	1.9313	0.0204	6.5993	0.0227	7.8229	0.0305	5.5434	0.0243	6.8825	0.0131	4.2981	0.0286

3.7435	0.0171	8.3359	0.0222	1.9213	0.0205	6.6052	0.0239	7.8089	0.0271	5.4895	0.0176	6.8837	0.0176	4.2975	0.0199

3.7388	0.0217	8.3383	0.0155	1.9354	0.0181	6.6011	0.0333	7.8153	0.0363	5.5721	0.0304	6.8860	0.0143	4.3005	0.0162

3.7394	0.0172	8.3260	0.0196	1.9184	0.0204	6.5970	0.0303	7.8335	0.0317	5.4209	0.0338	6.8890	0.0169	4.3016	0.0259

3.7365	0.0217	8.3371	0.0206	1.9295	0.0209	6.5964	0.0362	7.8259	0.0294	5.4250	0.0184	6.8778	0.0116	4.2923	0.0261

3.7417	0.0241	8.3400	0.0189	1.9230	0.0141	6.6011	0.0294	7.8206	0.0355	5.5241	0.0181	6.8831	0.0150	4.2964	0.0230

3.7394	0.0193	8.3453	0.0217	1.9289	0.0172	6.5964	0.0295	7.8223	0.0357	5.7105	0.0379	6.8907	0.0159	4.2899	0.0212

3.7365	0.0227	8.3359	0.0234	1.9201	0.0165	6.6046	0.0282	7.8106	0.0252	5.7240	0.0259	6.8872	0.0142	4.3075	0.0237

3.7388	0.0253	8.3395	0.0156	1.9336	0.0184	6.6075	0.0330	7.8423	0.0356	5.6302	0.0167	6.8837	0.0156	4.2952	0.0196

3.7312	0.0280	8.3283	0.0237	1.9195	0.0190	6.5970	0.0286	7.8294	0.0215	5.4602	0.0251	6.8925	0.0157	4.2999	0.0293

3.7294	0.0175	8.3318	0.0290	1.9359	0.0225	6.5946	0.0291	7.8194	0.0217	5.4185	0.0275	6.8790	0.0143	4.2987	0.0216

3.7359	0.0292	8.3324	0.0251	1.9260	0.0198	6.6046	0.0245	7.8317	0.0212	5.5258	0.0460	6.8854	0.0179	4.2993	0.0243

3.7353	0.0262	8.3377	0.0230	1.9324	0.0222	6.6052	0.0287	7.8276	0.0300	5.7480	0.0370	6.8942	0.0107	4.2999	0.0239

3.7411	0.0197	8.3342	0.0227	1.9242	0.0159	6.6081	0.0285	7.8429	0.0327	5.7134	0.0264	6.8778	0.0116	4.2964	0.0152

3.7423	0.0161	8.3400	0.0200	1.9313	0.0248	6.5952	0.0268	7.8235	0.0333	5.7216	0.0203	6.8942	0.0126	4.2987	0.0189

3.7324	0.0159	8.3318	0.0235	1.9225	0.0211	6.5999	0.0253	7.8118	0.0316	5.7357	0.0190	6.8813	0.0133	4.2981	0.0213

3.7388	0.0141	8.3395	0.0220	1.9254	0.0200	6.5894	0.0351	7.8218	0.0303	5.7381	0.0287	6.8860	0.0167	4.2999	0.0239

3.7394	0.0190	8.3365	0.0162	1.9201	0.0224	6.6023	0.0235	7.8270	0.0300	5.5610	0.0987	6.8866	0.0140	4.3005	0.0166

3.7417	0.0190	8.3348	0.0199	1.9301	0.0211	6.5987	0.0239	7.8235	0.0291	5.4807	0.0303	6.8825	0.0147	4.2981	0.0251

